amount,tx_velocity_1h,origin_balance_drain_ratio,urgency_signal,coercion_pressure_signal,authority_claim_signal,has_obfuscated_url,recipient_age_days,kyc_verified,is_masked_virtual_handle,connected_entities,elevated_risk_mule_hops,cluster_risk_score,story_mismatch_detected,is_fraud
-0.6215229967619763,-0.9085166221651141,-0.7739436711080876,0,0,0,0,0.30819399863763863,1,0,-0.9324622263515198,-0.44329472199346825,-0.7146004502207878,0,0
-0.5176441917037832,-0.9085166221651141,-0.007283273774667328,0,0,0,0,-0.5630362373713429,0,0,-0.22147310980442125,-0.44329472199346825,-0.5914968663327209,0,0
-0.6267870121238434,-0.9085166221651141,-0.8287051280604746,1,1,1,1,-1.001340337585738,0,1,-0.9324622263515198,-0.44329472199346825,-0.2632206426312094,1,1
-0.565612671391964,-0.9085166221651141,-0.33585201548899024,0,0,0,0,0.2893711231683088,1,0,-0.5769676680779705,-0.44329472199346825,-1.0652591437201295,0,0
0.45973816970042874,0.4189962504049157,1.526037520892173,1,0,0,0,-0.8964700313994717,1,0,0.134021448469128,-0.44329472199346825,-0.6474530408272967,0,0
-0.4868592016522702,-0.24476018588009918,0.10223964013010693,0,0,0,1,-0.9126039246588973,0,1,0.48951600674267726,2.698782456932473,1.799696990402153,1,1
-0.592832995414459,-0.9085166221651141,-0.22632910158421599,0,0,0,0,2.062754890600171,1,0,-0.5769676680779705,-0.44329472199346825,-0.7407133316515898,0,0
-0.5790543513828715,-0.24476018588009918,-1.1572738697747977,0,0,0,0,0.4399541269229476,1,0,-0.5769676680779705,-0.44329472199346825,-0.9085818551353173,0,0
-0.6309401078955414,-0.9085166221651141,-0.22632910158421599,0,0,0,0,2.0062862641921813,1,0,-0.5769676680779705,-0.44329472199346825,-0.6250705710294665,0,0
-0.47580756345570513,-0.24476018588009918,-0.5001363863461518,0,0,0,0,2.15686926794682,1,0,-0.9324622263515198,-0.44329472199346825,-0.9048514435023456,0,0
-0.4322330278004713,-0.9085166221651141,-0.22632910158421599,0,0,0,0,-0.9784839888015517,0,1,0.48951600674267726,0.6040643376485122,1.7474712275405486,1,1
-0.5840104609629563,-0.9085166221651141,-0.22632910158421599,0,0,0,0,1.495379644310371,1,0,-0.9324622263515198,-0.44329472199346825,-0.9645380296298931,0,0
-0.6090855031410556,-0.24476018588009918,-0.6096593002509261,0,0,0,0,-0.3304392762146241,1,0,-0.9324622263515198,-0.44329472199346825,-1.020494204124469,0,0
-0.4684496770151846,-0.9085166221651141,-0.2810905585366032,0,0,0,0,-0.8346234405716736,1,0,-0.22147310980442125,-0.44329472199346825,0.18442875332539718,0,0
-0.45370261062456146,-0.9085166221651141,-0.8834665850128618,0,0,0,0,1.3273182561913548,1,0,-0.5769676680779705,-0.44329472199346825,-1.0167637924914972,0,0
-0.37488655386570324,1.0827526866899306,-0.007283273774667328,0,0,0,0,0.4076863404040964,1,0,0.48951600674267726,-0.44329472199346825,0.3746797466069551,0,0
-0.6228909701808565,-0.9085166221651141,-1.1572738697747977,0,0,0,0,1.4012652669637218,1,0,-0.9324622263515198,-0.44329472199346825,-0.8824689737045153,0,0
-0.6302365627426124,-0.9085166221651141,-0.6096593002509261,0,0,0,0,1.2923614874625993,1,0,-0.5769676680779705,-0.44329472199346825,-0.9085818551353173,0,0
-0.5871403707338498,-0.9085166221651141,-1.0477509558700233,0,0,0,0,1.8503252960177339,1,0,-0.5769676680779705,-0.44329472199346825,-0.8787385620715434,0,0
-0.4940494442914573,-0.24476018588009918,0.15700109708249413,0,0,0,1,-0.9986513553758337,0,1,0.134021448469128,1.6514233972904928,1.892957281226446,1,1
-0.618957487788905,-0.24476018588009918,-0.6096593002509261,0,0,0,0,1.6647855235343398,1,0,-0.9324622263515198,-0.44329472199346825,-0.6213401593964948,0,0
1.2276076903882944,0.4189962504049157,-0.6096593002509261,0,0,0,0,-0.42186467135136907,1,0,1.9114942398368742,-0.44329472199346825,0.17696793005945363,0,0
-0.5870587840838676,-0.24476018588009918,-0.8287051280604746,0,0,0,0,0.9401048179651407,1,0,-0.9324622263515198,-0.44329472199346825,-0.8787385620715434,0,0
1.471806592413181,0.4189962504049157,2.0736520904160445,1,0,0,0,-0.8521018249360514,1,0,0.134021448469128,-0.44329472199346825,-0.2744118775301246,0,0
1.6237058467379681,1.0827526866899306,1.0879458652730758,1,1,0,0,-0.6181603726743803,1,0,0.134021448469128,-0.44329472199346825,-0.3042551705938984,1,0
-0.6295810754793991,3.074021995544975,2.73078957384469,1,1,1,1,-0.9852064443263124,0,1,1.2005051232897757,0.6040643376485122,2.3033025608533353,1,1
-0.5657372866176218,-0.24476018588009918,-0.8287051280604746,0,0,0,0,1.4765567688410413,1,0,-0.5769676680779705,-0.44329472199346825,-0.8600865039066848,0,0
0.9014902036545409,0.4189962504049157,0.21176255403488134,1,0,0,0,-0.7915997252132054,1,0,-0.5769676680779705,-0.44329472199346825,-0.710870038587816,0,0
-0.010961478242582761,1.7465091229749454,1.8546062626064956,1,0,1,0,-0.8117670917874874,1,0,-0.5769676680779705,-0.44329472199346825,-0.020743886488047498,1,0
-0.5332786526161308,-0.24476018588009918,-0.22632910158421599,0,0,0,0,0.09307542184529752,1,0,-0.5769676680779705,-0.44329472199346825,-0.9943813226936669,0,0
-0.5367773787499578,-0.24476018588009918,-0.938228041965249,0,0,0,0,-0.6571506147179922,1,0,-0.5769676680779705,-0.44329472199346825,-0.7444437432845615,0,0
-0.6318163261638436,0.4189962504049157,1.0331844083206885,1,1,1,1,-0.991928899851073,0,1,2.2669887981104235,3.746141516574454,1.553489822626019,1,1
-0.3553554921976976,-0.24476018588009918,-0.39061347244137745,0,0,0,0,0.2396249522850799,1,0,-0.5769676680779705,-0.44329472199346825,-1.0652591437201295,0,0
-0.6160918964114472,-0.9085166221651141,-0.33585201548899024,0,0,0,0,2.096367168223974,1,0,-0.5769676680779705,-0.44329472199346825,-0.6213401593964948,0,0
2.8845096127396865,0.4189962504049157,2.0188906334636574,1,1,0,0,-0.8037001451577745,0,0,-0.5769676680779705,-0.44329472199346825,-0.020743886488047498,1,0
-0.5485532381682829,-0.9085166221651141,-0.938228041965249,1,1,0,1,-1.001340337585738,0,1,-0.9324622263515198,-0.44329472199346825,-0.617609747763523,1,1
-0.5636428567262972,-0.9085166221651141,-0.6644207572033133,0,0,0,0,-0.03734021533505929,1,0,-0.5769676680779705,-0.44329472199346825,-1.0242246157574406,0,0
-0.5375507754867757,-0.24476018588009918,-1.0477509558700233,0,0,0,0,1.777722776350319,1,0,-0.9324622263515198,-0.44329472199346825,-0.8115911526780526,0,0
-0.622400891468292,-0.24476018588009918,-0.8287051280604746,0,0,0,0,0.3982749026694315,1,0,-0.9324622263515198,-0.44329472199346825,-0.5989576895986644,0,0
-0.46257767346714873,-0.9085166221651141,-0.7191822141557004,0,0,0,0,-0.9260488357084186,1,0,-0.5769676680779705,-0.44329472199346825,-0.024474298121019273,1,0
-0.5726855633702178,-0.24476018588009918,-0.8287051280604746,0,0,0,0,1.0328747042068378,1,0,-0.5769676680779705,-0.44329472199346825,-0.7892086828802222,0,0
-0.630978107157177,-0.9085166221651141,-1.1572738697747977,1,1,1,0,-1.0174742308451636,0,1,-0.9324622263515198,-0.44329472199346825,-0.5691143965348906,1,1
-0.40841754938305647,-0.9085166221651141,-0.8834665850128618,0,0,0,0,-0.6100934260446675,0,1,-0.22147310980442125,-0.44329472199346825,0.09862928576704744,0,0
-0.5370226975125756,-0.9085166221651141,-0.6644207572033133,0,0,0,0,-0.7284086432804552,1,0,-0.5769676680779705,-0.44329472199346825,-0.617609747763523,0,0
3.417128498705169,1.0827526866899306,1.96412917651127,1,0,0,0,-0.8668912270905248,1,0,0.134021448469128,-0.44329472199346825,-0.7593653898164484,0,0
0.16663701201393494,0.4189962504049157,2.0188906334636574,0,0,1,0,-0.8588242804608119,1,0,0.134021448469128,-0.44329472199346825,-0.5280798685722017,0,0
-0.23475645320718783,-0.24476018588009918,0.9784229513683013,1,0,0,0,-0.7122747500210296,1,0,0.134021448469128,-0.44329472199346825,-0.6250705710294665,0,0
-0.34983777588314613,0.4189962504049157,0.48556983879681703,0,0,0,0,-0.4729553333395501,1,0,1.2005051232897757,-0.44329472199346825,0.41571427456964377,0,0
-0.6318163261638436,-0.24476018588009918,2.3474593751779804,1,1,0,0,-0.9973068642708816,0,0,1.2005051232897757,3.746141516574454,1.9526438673539932,1,1
0.6509431896858319,0.4189962504049157,0.4308083818444299,1,1,0,0,1.9390617089445747,1,0,1.2005051232897757,0.6040643376485122,0.5798523864203997,1,1
-0.4366320011474582,-0.24476018588009918,-0.6644207572033133,0,0,0,0,-0.6114379171496197,1,0,-0.5769676680779705,-0.44329472199346825,0.2217328696551144,0,0
-0.6091564723502867,-0.24476018588009918,-0.9929894989176362,0,0,0,0,-0.006416919921160253,1,0,-0.9324622263515198,-0.44329472199346825,-0.684757157157014,0,0
-0.48897877811379475,-0.9085166221651141,-1.2120353267271848,0,0,0,0,-0.5643807284762951,1,0,-0.5769676680779705,-0.44329472199346825,-0.9346947365661193,0,0
1.0606378171363107,1.0827526866899306,-0.33585201548899024,0,0,1,0,0.06349661753635061,1,0,0.8450105650162265,0.6040643376485122,1.4005429456741785,1,1
-0.6241097406165499,-0.9085166221651141,-0.44537492939376466,0,0,0,0,-0.019861830970681574,1,0,-0.5769676680779705,-0.44329472199346825,-1.0428766739222992,0,0
1.394299274930065,0.4189962504049157,0.6498542096539783,1,0,0,0,0.11055380620967524,1,0,-0.22147310980442125,0.6040643376485122,0.9603543729835152,1,1
-0.4709525989690914,-0.24476018588009918,-0.33585201548899024,0,0,0,0,-0.6316052837239017,1,0,-0.22147310980442125,-0.44329472199346825,0.2590369859848316,0,0
-0.5461078739195006,-0.9085166221651141,-1.1572738697747977,0,0,0,0,1.8476363138078298,1,0,-0.9324622263515198,-0.44329472199346825,-0.804130329412109,0,0
-0.4433355179501075,-0.9085166221651141,-0.39061347244137745,0,0,0,0,1.1296780637633914,1,0,-0.9324622263515198,-0.44329472199346825,-0.7444437432845615,0,0
-0.3964421938411446,-0.24476018588009918,-0.11680618767944173,0,0,0,1,-0.9072259602390887,0,0,0.48951600674267726,2.698782456932473,1.6206372320195097,0,1
-0.6318163261638436,1.7465091229749454,1.3617531500350115,1,1,1,0,-1.0053738109005943,0,1,1.555999681563325,3.746141516574454,2.101860332672862,1,1
-0.6267870121238434,-0.9085166221651141,-0.8287051280604746,0,1,0,1,-1.0026848286906902,0,1,-0.9324622263515198,-0.44329472199346825,-0.5616535732689472,1,1
-0.6318163261638436,3.074021995544975,1.2522302361302373,1,1,1,1,-1.010751775320403,1,1,0.48951600674267726,2.698782456932473,2.1466252722685226,1,1
1.0193041202922326,-0.24476018588009918,0.32128546793965546,0,0,0,0,-0.15834441478075117,1,0,0.48951600674267726,-0.44329472199346825,0.042673111272471746,0,0
-0.6318163261638436,-0.9085166221651141,-0.7739436711080876,1,1,1,1,-1.0026848286906902,0,1,-0.9324622263515198,-0.44329472199346825,0.09862928576704744,1,1
-0.15982246807453868,0.4189962504049157,0.9236614944159144,0,0,0,0,-0.07633045737867113,1,0,1.555999681563325,-0.44329472199346825,0.4865920955961067,0,0
0.6368879333820443,0.4189962504049157,1.2522302361302373,1,1,0,0,1.72797660546709,1,0,-0.22147310980442125,0.6040643376485122,1.5273769411952167,1,1
0.6828390993275137,1.7465091229749454,1.3617531500350115,1,0,1,0,-0.7647099031141628,1,0,-0.5769676680779705,-0.44329472199346825,-0.6959483920559292,0,0
0.8892147657082422,0.4189962504049157,1.6903218917493346,1,0,0,0,-0.7230306788606466,1,0,-0.22147310980442125,-0.44329472199346825,-0.49450616387545626,1,0
-0.10870619660998883,-0.24476018588009918,0.8689000374635272,0,0,0,0,-0.4742998244445022,1,0,1.2005051232897757,-0.44329472199346825,-0.3154464054928136,0,0
-0.6044345052793976,2.4102655592599604,2.621266659939916,1,1,1,1,-0.9838619532213603,0,1,2.977977914657522,3.746141516574454,1.5721418807908776,1,1
2.020144320004348,1.0827526866899306,1.3069916930826242,1,0,1,0,-0.8668912270905248,1,0,0.134021448469128,-0.44329472199346825,-0.7705566247153636,0,0
-0.522992587778988,-0.24476018588009918,-0.1715676446318288,0,0,0,0,0.7196082767529911,1,0,-0.5769676680779705,-0.44329472199346825,-0.7668262130823918,0,0
-0.43851408222376054,-0.24476018588009918,-0.7739436711080876,0,0,0,0,1.0436306330464549,1,0,-0.9324622263515198,-0.44329472199346825,-0.6922179804229573,0,0
-0.48694246474026576,-0.24476018588009918,-0.22632910158421599,0,0,0,0,-0.5764811484208643,1,0,-0.5769676680779705,-0.44329472199346825,-0.6511834524602685,0,0
-0.6318163261638436,-0.9085166221651141,-0.7739436711080876,1,1,1,1,-1.0174742308451636,0,1,-0.9324622263515198,-0.44329472199346825,-0.5765752198008341,1,1
-0.38722625526917953,-0.9085166221651141,-0.7191822141557004,0,0,0,0,0.3391172940515377,1,0,-0.5769676680779705,-0.44329472199346825,-0.6213401593964948,0,0
0.510836559159503,1.0827526866899306,0.7593771235587528,0,0,0,0,-0.7633654120092106,1,0,0.8450105650162265,-0.44329472199346825,-0.18115158670583156,0,0
0.6573829469077168,1.0827526866899306,-0.1715676446318288,0,0,0,0,-0.4460655112405074,1,0,1.9114942398368742,-0.44329472199346825,0.17323751842648188,0,0
-0.6025155425668018,-0.9085166221651141,-0.6644207572033133,0,0,0,1,-0.9583166222272698,0,0,1.9114942398368742,0.6040643376485122,1.997408806949654,0,1
-0.6318163261638436,0.4189962504049157,2.8950739447018514,1,1,0,1,-0.9838619532213603,0,1,1.9114942398368742,1.6514233972904928,1.8593835765297002,1,1
-0.5485532381682829,-0.9085166221651141,-0.33585201548899024,0,1,1,1,-1.012096266425355,0,1,-0.9324622263515198,-0.44329472199346825,0.05386434617138694,1,1
1.2805166329017688,0.4189962504049157,0.5403312957492042,0,0,0,0,-0.11263171721237869,1,0,0.8450105650162265,-0.44329472199346825,-0.3005247589609266,0,0
1.2637936049060965,1.0827526866899306,0.9236614944159144,0,1,1,0,0.250380881124697,1,0,0.48951600674267726,0.6040643376485122,1.1804486593288468,0,1
2.595139647258202,-0.24476018588009918,1.142707322225463,1,0,0,0,-0.9126039246588973,1,0,0.134021448469128,-0.44329472199346825,-0.10281294241342548,0,0
-0.6318163261638436,3.73777843182999,1.19746877917785,1,1,0,1,-0.9784839888015517,0,1,0.48951600674267726,0.6040643376485122,2.064556216343145,1,1
-0.43275887052398687,-0.9085166221651141,-0.2810905585366032,0,0,0,0,-0.18792321908969808,1,0,-0.9324622263515198,-0.44329472199346825,-0.7369829200186182,0,0
0.7773762329627418,-0.24476018588009918,-0.5548978432985389,0,0,0,0,-0.07767494848362325,1,0,1.555999681563325,-0.44329472199346825,0.4231750978355873,0,0
-0.6064344958293044,-0.24476018588009918,-0.938228041965249,0,0,0,0,0.3781075360951495,1,0,-0.5769676680779705,-0.44329472199346825,-0.9197730900342325,0,0
-0.4227455062703462,-0.24476018588009918,-1.1572738697747977,0,0,0,0,-0.7216861877556945,1,0,-0.22147310980442125,-0.44329472199346825,-0.6884875687899857,0,0
0.8771215006927259,-0.24476018588009918,1.7450833487017219,1,1,0,0,-0.849412842726147,1,0,-0.22147310980442125,-0.44329472199346825,-0.22218611466852053,0,0
-0.5987742917337128,-0.24476018588009918,-1.1025124128224104,0,0,0,0,1.5142025197797009,1,0,-0.9324622263515198,-0.44329472199346825,-0.9943813226936669,0,0
0.13110099663263494,-0.24476018588009918,1.4712760639397857,1,1,1,0,1.004640391002843,1,0,0.8450105650162265,0.6040643376485122,0.7551817331700705,1,1
-0.5255508321873349,-0.9085166221651141,-0.44537492939376466,0,0,0,0,-0.23363591665807057,1,0,-0.9324622263515198,-0.44329472199346825,-0.9197730900342325,0,0
-0.5792745235752893,-0.24476018588009918,-0.8834665850128618,0,0,0,0,2.072166328334836,1,0,-0.5769676680779705,-0.44329472199346825,-0.8712777388056001,0,0
-0.5343532493826776,-0.9085166221651141,-0.44537492939376466,0,0,0,0,1.0933768039296838,1,0,-0.5769676680779705,-0.44329472199346825,-1.0130333808585255,0,0
-0.4965071024190041,-0.9085166221651141,-0.062044730727054534,0,0,0,0,-0.8991590136093759,1,1,-0.5769676680779705,-0.44329472199346825,-0.4721236940776259,0,0
-0.6295810754793991,3.074021995544975,0.5403312957492042,0,1,1,1,-1.0080627931104986,0,0,1.555999681563325,1.6514233972904928,1.9712959255188518,1,1
-0.6295810754793991,1.7465091229749454,0.32128546793965546,1,1,1,0,-0.9932733909560252,0,1,1.9114942398368742,0.6040643376485122,1.8631139881626717,1,1
-0.0011509629885555115,-0.9085166221651141,0.5950927527015915,0,1,1,0,1.3421076583458282,1,0,-0.22147310980442125,0.6040643376485122,1.4415774736368672,1,1
-0.576190995256098,-0.9085166221651141,-0.8287051280604746,0,0,0,0,1.29908394298736,1,0,-0.9324622263515198,-0.44329472199346825,-1.005572557592582,0,0
0.016508635043898948,1.0827526866899306,0.5403312957492042,0,0,0,0,0.0029945178135046715,1,0,0.48951600674267726,-0.44329472199346825,0.3299148070112943,0,0
0.7044433560053418,-0.24476018588009918,0.21176255403488134,1,1,0,1,1.1189221349237743,1,0,-0.22147310980442125,-0.44329472199346825,0.5649307398885126,1,1
-0.6209960364131186,-0.9085166221651141,-0.5001363863461518,0,0,0,0,-0.6020264794149548,1,0,-0.5769676680779705,-0.44329472199346825,-0.6101489244975795,0,0
-0.6123193520687759,-0.9085166221651141,-0.7739436711080876,0,0,0,0,-0.6410167214585666,1,0,-0.5769676680779705,-0.44329472199346825,-0.6101489244975795,0,0
-0.5653924991995463,-0.9085166221651141,-1.1572738697747977,0,0,0,0,-0.2134685500837886,1,0,-0.9324622263515198,-0.44329472199346825,-0.6437226291943251,0,0
-0.5038962823691069,-0.24476018588009918,-1.1025124128224104,0,0,0,0,0.31357196305744717,1,0,-0.5769676680779705,-0.44329472199346825,-0.751904566550505,0,0
-0.41481539565460795,-0.24476018588009918,-0.7739436711080876,0,0,0,0,-0.4527879667652681,1,0,-0.5769676680779705,-0.44329472199346825,-0.6996788036889009,0,0
-0.4966294823939775,-0.9085166221651141,-0.5001363863461518,0,0,0,0,0.32567238300201634,1,0,-0.9324622263515198,-0.44329472199346825,-0.5952272779656927,0,0
-0.48130739776478093,-0.24476018588009918,-0.6644207572033133,0,0,0,0,0.32567238300201634,1,0,1.2005051232897757,-0.44329472199346825,-0.009552651589132438,0,0
0.7646565389429101,1.7465091229749454,0.21176255403488134,1,1,1,1,-0.9838619532213603,1,1,0.8450105650162265,3.746141516574454,1.650480525083284,1,1
1.3473981274437061,1.0827526866899306,1.6355604347969475,0,1,0,0,-0.9166373979737537,1,0,0.134021448469128,-0.44329472199346825,-0.7295220967526747,1,0
-0.45663973002392166,-0.9085166221651141,-1.1572738697747977,0,0,0,0,0.08635296632053686,1,0,-0.5769676680779705,-0.44329472199346825,-0.6549138640932402,0,0
0.9732456623139096,0.4189962504049157,0.21176255403488134,1,0,1,0,-0.940838237862892,1,0,0.134021448469128,-0.44329472199346825,-0.4907757522424845,1,0
-0.3713827984178364,-0.9085166221651141,-0.5001363863461518,0,0,0,0,0.22349105902565433,1,0,-0.9324622263515198,-0.44329472199346825,-0.6325313942954099,0,0
-0.38090943683493916,0.4189962504049157,2.8950739447018514,1,1,1,0,-1.0094072842154507,0,1,0.48951600674267726,3.746141516574454,2.359258735347911,0,1
-0.5807553771537338,-0.9085166221651141,-0.8834665850128618,0,0,0,0,1.9094829046356279,1,0,-0.9324622263515198,-0.44329472199346825,-0.6213401593964948,0,0
-0.4461401987464143,-0.24476018588009918,-0.39061347244137745,1,0,1,0,2.197204001095384,1,0,0.8450105650162265,-0.44329472199346825,1.0610754870737518,0,1
-0.5983389766629171,-0.9085166221651141,-0.39061347244137745,0,0,0,0,-0.5926150416802898,1,0,-0.22147310980442125,-0.44329472199346825,-0.21472529140257712,0,0
-0.36021772124903567,-0.24476018588009918,0.04747818317771972,0,0,0,0,-0.45816593118507665,1,1,-0.5769676680779705,-0.44329472199346825,0.19935039985728403,0,0
1.2372868846646106,0.4189962504049157,0.04747818317771972,0,0,0,0,-0.411108742511752,1,0,0.8450105650162265,-0.44329472199346825,-0.15503870527502953,0,0
0.9811215681005503,-0.24476018588009918,1.0331844083206885,1,1,0,1,0.8984255937116247,1,0,0.134021448469128,0.6040643376485122,1.3595084177114893,0,1
-0.5714371758629555,-0.24476018588009918,-0.22632910158421599,0,0,0,0,0.2665147743841226,1,0,-0.9324622263515198,-0.44329472199346825,-0.8265127992099395,0,0
0.8922468832616914,-0.9085166221651141,0.7046156666063655,1,1,1,0,1.6540295946947228,1,0,1.2005051232897757,0.6040643376485122,0.8260595541965332,1,1
-0.5985502078525972,-0.9085166221651141,-0.5001363863461518,0,0,0,0,0.8123781629946881,1,0,-0.5769676680779705,-0.44329472199346825,-1.0242246157574406,0,0
-0.5753918931364091,-0.9085166221651141,-0.5548978432985389,0,0,0,0,-0.7794993052686362,1,1,-0.22147310980442125,-0.44329472199346825,-0.3378288752906438,1,0
-0.6267870121238434,-0.9085166221651141,-0.2810905585366032,1,1,1,0,-1.0053738109005943,0,1,-0.9324622263515198,-0.44329472199346825,-0.24829899609932257,1,1
-0.6318163261638436,-0.9085166221651141,-1.2120353267271848,1,1,1,0,-1.0080627931104986,0,1,-0.9324622263515198,-0.44329472199346825,0.07997722760218882,1,1
-0.5988447021302727,-0.24476018588009918,-0.5001363863461518,0,0,0,0,0.8742247538224862,1,0,-0.5769676680779705,-0.44329472199346825,-0.7705566247153636,0,0
3.582566666425637,0.4189962504049157,2.2379364612732062,1,1,0,0,-0.6531171414031358,1,0,-0.5769676680779705,-0.44329472199346825,-0.4236283428489935,0,0
-0.5086283080680759,-0.9085166221651141,-0.9929894989176362,0,0,0,0,0.230213514550415,1,0,-0.9324622263515198,-0.44329472199346825,-0.8899297969704587,0,0
-0.6265076057882878,-0.24476018588009918,-0.39061347244137745,0,0,0,0,-0.5065676109633533,1,0,-0.9324622263515198,-0.44329472199346825,-0.6623746873591837,0,0
-0.5701496714687153,-0.24476018588009918,-0.44537492939376466,0,0,0,0,1.819402000603835,1,0,-0.5769676680779705,-0.44329472199346825,-1.046607085555271,0,0
-0.6257263856740745,-0.9085166221651141,-0.9929894989176362,0,0,0,0,0.2355914789702235,1,0,-0.9324622263515198,-0.44329472199346825,-1.0540679088212146,0,0
-0.6066278450135087,-0.24476018588009918,-0.1715676446318288,0,0,0,0,-0.5455578530069652,1,0,-0.22147310980442125,-0.44329472199346825,-0.07296964934965168,0,0
-0.4639557055141088,-0.9085166221651141,-0.9929894989176362,0,0,0,0,1.8637702070672553,1,0,-0.5769676680779705,-0.44329472199346825,-0.8377040341088546,0,0
-0.41926242689131044,-0.24476018588009918,-1.1025124128224104,0,0,0,0,-0.5858925861555292,1,0,-0.5769676680779705,-0.44329472199346825,-0.9384251481990911,0,0
-0.6127775784590869,-0.24476018588009918,-0.33585201548899024,0,0,0,0,-0.6853849279219869,1,0,-0.5769676680779705,-0.44329472199346825,-0.751904566550505,0,0
0.03814362641863807,1.0827526866899306,0.7593771235587528,0,0,0,0,2.104434114853687,1,0,-0.22147310980442125,0.6040643376485122,0.7812946146008727,1,1
1.389112934529482,0.4189962504049157,1.6903218917493346,1,0,0,0,-0.6410167214585666,0,0,-0.22147310980442125,-0.44329472199346825,-0.37513299162036107,0,0
-0.5496026883646297,-0.9085166221651141,-0.6644207572033133,0,0,0,1,-0.9354602734430835,0,1,0.8450105650162265,0.6040643376485122,1.8519227532637565,0,1
-0.6273815888059056,-0.24476018588009918,-1.1025124128224104,0,0,0,0,0.15761099488299987,1,0,-0.9324622263515198,-0.44329472199346825,-0.6288009826624381,0,0
-0.41630966073715914,-0.24476018588009918,-0.5548978432985389,0,0,0,0,1.9955303353525642,1,0,-0.5769676680779705,-0.44329472199346825,-0.617609747763523,0,0
