amount,tx_velocity_1h,origin_balance_drain_ratio,urgency_signal,coercion_pressure_signal,authority_claim_signal,has_obfuscated_url,recipient_age_days,kyc_verified,is_masked_virtual_handle,connected_entities,elevated_risk_mule_hops,cluster_risk_score,story_mismatch_detected,is_fraud
-0.4414362774428929,-0.4241475902250075,-0.9896778482605697,1,1,1,1,-1.1239216226390156,0,1,1.1362462432876954,1.3625273754550251,1.5757210290237855,1,1
-0.3603222044986633,0.02725333059447637,0.6869260001452472,0,0,0,0,1.109373946665935,1,0,-0.5812496977647484,-0.5874223568598589,-0.5320447506817507,0,0
-0.44160861939163915,-0.4241475902250075,-0.026522445984887653,0,0,0,0,1.2358137085413425,1,0,-0.8266062607722404,-0.5874223568598589,-0.7302584862567084,0,0
2.8966617979467024,0.7043547118237021,1.7570986693404496,1,1,0,1,-1.116818265230285,0,1,2.853742184340139,0.06256088724510249,1.3858825217125585,1,1
-0.43822066718735614,-0.4241475902250075,-0.20488455751742132,0,0,0,0,0.2754397868809439,1,0,-0.5812496977647484,-0.5874223568598589,-0.7386337145204391,0,0
-0.42961377679028767,-0.19844712981526558,-0.9896778482605697,0,0,0,0,1.4148183152413576,1,0,-0.5812496977647484,-0.5874223568598589,-0.7860933413482458,0,0
-0.4370295841064993,-0.4241475902250075,-0.7756433144215291,1,1,1,1,-1.1296043085660001,0,1,1.8723159323101712,0.7125441313500638,1.4947604891410566,1,1
-0.43486343424842483,-0.6498480506347494,-0.7042984698085157,0,0,0,0,0.6504970580619279,1,0,-0.8266062607722404,-0.5874223568598589,-0.7498006855387466,0,0
-0.4392907379545432,-0.6498480506347494,-0.8469881590345426,0,0,0,0,0.12911062426109027,1,0,-0.8266062607722404,-0.5874223568598589,-0.44550072528986784,0,0
-0.4370295841064993,-0.6498480506347494,-0.8469881590345426,1,1,0,0,-1.116818265230285,0,1,0.4001765542652195,0.7125441313500638,1.7097246812434752,1,1
-0.390775497936293,-0.19844712981526558,-0.20488455751742132,0,0,0,0,-0.08256942651908634,1,0,-0.33589313475725646,-0.5874223568598589,-0.6241722615827874,0,0
-0.4017666155320477,-0.6498480506347494,0.009149976321619119,0,0,0,0,0.6987998884412971,1,0,-0.5812496977647484,-0.5874223568598589,-0.6967575732017861,0,0
-0.4272395603426106,-0.4241475902250075,0.009149976321619119,0,0,0,0,1.0326576866516428,1,0,-0.5812496977647484,-0.5874223568598589,-0.6967575732017861,0,0
-0.4331196006804729,-0.19844712981526558,-0.4189190913564617,0,0,0,0,-0.3723864087953013,1,0,-0.33589313475725646,-0.5874223568598589,-0.38966587019833043,0,0
-0.4370295841064993,-0.4241475902250075,-0.8469881590345426,1,1,1,1,-1.118238936712031,0,1,0.6455331172727115,0.7125441313500638,1.371923807939674,1,1
-0.43913380471078167,-0.6498480506347494,-0.49026393596947526,0,0,0,0,0.39193484838412834,1,0,-0.5812496977647484,-0.5874223568598589,-0.847511681948937,0,0
-0.43799827148356396,-0.6498480506347494,-0.0978672905979012,0,0,0,0,0.44449969320873595,1,0,-0.8266062607722404,-0.5874223568598589,-0.7162997724838241,0,0
-0.35807047253392216,-0.19844712981526558,0.08049482093463266,0,0,0,0,0.07086309350949804,1,0,-0.5812496977647484,-0.5874223568598589,-0.6660484029014404,0,0
-0.4220595855630668,-0.6498480506347494,-0.8826605813410494,0,0,0,0,0.3649420902309515,1,0,-0.8266062607722404,-0.5874223568598589,-0.6520896891285561,0,0
-0.4293031490751499,-0.4241475902250075,-0.6686260475020089,0,0,0,0,1.0326576866516428,1,0,-0.33589313475725646,-0.5874223568598589,-0.4678346673264827,0,0
-0.3960510655735127,-0.6498480506347494,-0.13353971290440778,0,0,0,0,1.1832488637167349,1,0,-0.8266062607722404,-0.5874223568598589,-0.41758329774409914,0,0
-0.4180305527157254,-0.19844712981526558,-0.06219486829139442,0,0,0,0,-0.3482349936056167,1,0,-0.5812496977647484,-0.5874223568598589,-0.6465062036194024,0,0
-0.4143902706992404,-0.6498480506347494,-0.8113157367280359,0,0,0,0,-0.07404539762860944,1,0,-0.8266062607722404,-0.5874223568598589,-0.6353392326010948,0,0
0.17189063803337246,1.381456093052928,2.363529848551064,0,0,1,1,-1.119659608193777,0,0,2.3630290583251554,0.7125441313500638,1.2937550108115219,0,1
0.648870928475381,-0.4241475902250075,0.6155811555322337,1,0,0,0,1.6961112686270958,1,0,-0.5812496977647484,-0.5874223568598589,-0.5515869499637888,0,0
-0.41218751289875005,-0.4241475902250075,-0.4189190913564617,0,0,0,0,0.2910671731801516,1,0,-0.8266062607722404,-0.5874223568598589,-0.8754291094947056,0,0
-0.4368179843106582,-0.4241475902250075,-0.8469881590345426,0,0,0,0,-0.8099532251731161,0,0,-0.5812496977647484,-0.5874223568598589,-0.43154201151698346,0,0
-0.4343659391811157,-0.6498480506347494,-0.06219486829139442,0,0,0,0,1.2258690081691195,1,0,-0.33589313475725646,-0.5874223568598589,-0.6130052905644799,0,0
-0.36672133171973686,-0.19844712981526558,-0.525936358275982,0,0,0,0,0.2896465016984054,1,0,-0.33589313475725646,-0.5874223568598589,-0.590671348527865,0,0
0.44766975117277424,0.9300551722334441,2.1138228924055165,0,0,0,1,-1.0983495359675848,0,0,1.1362462432876954,2.6624938636649476,1.7851017356170507,1,1
-0.42755902107334476,-0.19844712981526558,-0.06219486829139442,0,0,0,0,-0.5442876580865856,1,0,-0.33589313475725646,-0.5874223568598589,-0.8419281964397832,0,0
-0.41654169886465436,-0.19844712981526558,-0.9540054259540629,0,0,0,0,0.7300546610397125,1,0,-0.8266062607722404,-0.5874223568598589,-0.5515869499637888,0,0
-0.4415681838091315,-0.4241475902250075,-0.7399708921150225,0,0,0,0,-0.5883284740207164,1,0,-0.5812496977647484,-0.5874223568598589,-0.48179338109936704,0,0
-0.4057582552800313,-0.19844712981526558,-0.8469881590345426,0,0,0,0,0.22145427057459013,1,0,-0.5812496977647484,-0.5874223568598589,-0.6520896891285561,0,0
-0.41077756732033954,-0.4241475902250075,-0.7756433144215291,0,0,0,0,0.5922495273103358,1,0,-0.8266062607722404,-0.5874223568598589,-0.88938782326759,0,0
3.851189065853533,3.6384606971503475,1.5073917131949022,1,0,0,1,-1.089825507077108,0,1,2.6083856213326473,2.6624938636649476,1.6957659674705907,1,1
-0.4321472819525519,-0.4241475902250075,-0.5616087805824888,0,0,0,0,-0.6536793621810394,1,1,-0.5812496977647484,-0.5874223568598589,-0.6604649173922867,0,0
-0.4020830337796319,0.02725333059447637,-0.3475742467434483,1,0,0,0,0.3635214187492053,1,0,-0.5812496977647484,-0.5874223568598589,-0.8000520551211302,0,0
-0.4230302358324863,-0.6498480506347494,-0.7399708921150225,0,0,0,0,0.5453673684127127,1,0,-0.5812496977647484,-0.5874223568598589,-0.8810125950038594,0,0
-0.4370295841064993,-0.4241475902250075,-0.8113157367280359,1,1,1,1,-1.1054528933763157,0,1,1.6269593693026794,2.0125106195599867,1.45567609057698,1,1
-0.4335074682097697,-0.19844712981526558,-0.8826605813410494,0,0,0,0,-0.3425523076786321,1,0,-0.5812496977647484,-0.5874223568598589,-0.88938782326759,0,0
-0.4357538022205354,-0.4241475902250075,0.04482239862812589,0,0,0,0,-0.27151873359132456,1,0,-0.33589313475725646,-0.5874223568598589,-0.45108421079902156,0,0
-0.21556988553369907,-0.4241475902250075,-0.31190182443694153,1,0,0,0,-0.21185053135798615,1,0,-0.5812496977647484,-0.5874223568598589,-0.6632566601468636,0,0
-0.37006129120594644,-0.4241475902250075,0.6512535778387404,1,0,0,0,1.9475701208961647,1,0,-0.5812496977647484,-0.5874223568598589,-0.6465062036194024,1,0
-0.4355417117016056,-0.6498480506347494,-0.20488455751742132,0,0,0,0,0.8394463651341662,1,0,-0.8266062607722404,-0.5874223568598589,-0.42316678325325285,0,0
-0.4409455543542076,-0.4241475902250075,-0.9183330036475561,1,1,1,0,-1.1082942363398078,0,1,1.3816028062951873,1.3625273754550251,1.3328394093755978,1,1
-0.36254940030897026,-0.19844712981526558,0.2945293547736731,1,0,0,0,-0.4206892391746705,1,0,-0.5812496977647484,-0.5874223568598589,-0.7860933413482458,0,0
-0.43666968779325754,-0.19844712981526558,-0.8826605813410494,0,0,0,0,1.1434700622278426,1,0,-0.8266062607722404,-0.5874223568598589,-0.590671348527865,0,0
-0.4173088953415049,-0.19844712981526558,-0.0978672905979012,0,0,0,0,0.3521560468952361,1,0,-0.8266062607722404,-0.5874223568598589,-0.7972603123665533,0,0
-0.38027942179240404,-0.6498480506347494,-0.49026393596947526,0,0,0,0,0.9900375421992582,1,0,-0.5812496977647484,-0.5874223568598589,-0.4706264100810596,0,0
-0.15906822539171409,0.02725333059447637,-0.13353971290440778,1,0,0,0,2.389398951719218,1,0,-0.5812496977647484,-0.5874223568598589,-0.6409227181102487,0,0
-0.26191740537999103,-0.4241475902250075,-0.16921213521091455,1,0,0,0,2.044175781654903,1,0,-0.5812496977647484,-0.5874223568598589,-0.6520896891285561,0,0
1.9180823267156697,1.832857013872412,2.3278574262445573,0,1,0,0,-1.119659608193777,0,1,2.3630290583251554,0.06256088724510249,1.5226779166868252,1,1
-0.4370295841064993,-0.6498480506347494,-0.6329536251955021,1,1,1,0,-1.126762965602508,0,1,0.1548199912577275,2.0125106195599867,1.2546706122474456,1,1
-0.4317857171808086,-0.6498480506347494,-0.49026393596947526,0,0,0,0,-0.08114875503734019,1,0,-0.8266062607722404,-0.5874223568598589,-0.4734181528356365,0,0
-0.432174860590136,-0.6498480506347494,-0.4189190913564617,0,0,0,0,0.3081152309611054,1,0,-0.33589313475725646,-0.5874223568598589,-0.5013355803814052,0,0
-0.42759562901576065,-0.4241475902250075,-0.9896778482605697,0,0,0,0,0.9673067984913198,1,0,-0.33589313475725646,-0.5874223568598589,-0.6046300623007493,0,0
-0.4416816389872355,-0.6498480506347494,-0.9540054259540629,1,1,0,1,-1.1210802796755233,0,1,0.6455331172727115,0.7125441313500638,1.4110082065037504,1,1
-0.4345754779399843,-0.19844712981526558,-0.3832466690499551,0,0,0,0,-0.9150829148223313,1,0,-0.33589313475725646,-0.5874223568598589,-0.462251181817329,0,0
-0.4409455543542076,-0.6498480506347494,-0.8826605813410494,1,1,1,1,-1.1296043085660001,1,1,0.1548199912577275,2.0125106195599867,1.377507293448828,1,1
-0.4389309397859192,-0.19844712981526558,-0.9183330036475561,0,0,0,0,-0.865359412961216,1,0,-0.33589313475725646,-0.5874223568598589,-0.8140107688940146,0,0
-0.37612231021891573,-0.4241475902250075,-0.7042984698085157,0,0,0,0,0.2157715846476055,1,0,-0.5812496977647484,-0.5874223568598589,-0.8642621384763982,0,0
-0.3205407558682156,-0.4241475902250075,0.8296156893712743,1,0,1,0,0.5595740832301742,1,0,-0.5812496977647484,-0.5874223568598589,-0.6632566601468636,0,0
3.325230783520644,3.4127602367406054,2.3278574262445573,1,0,0,1,-1.0841428211501234,0,1,2.3630290583251554,0.06256088724510249,1.5561788297417474,1,1
-0.4409455543542076,-0.6498480506347494,-0.7042984698085157,1,1,1,1,-1.1210802796755233,0,1,0.8908896802802034,1.3625273754550251,1.7013494529797446,1,1
2.375467651648005,1.155755632643186,1.9711332031794895,1,0,1,0,-1.091246178558854,0,1,1.3816028062951873,1.3625273754550251,1.6120136848332847,1,1
3.6253107984455926,3.6384606971503475,1.899788358566476,1,0,1,1,-1.1225009511572694,0,1,1.3816028062951873,2.6624938636649476,1.419383434767481,1,1
-0.4412499008138102,-0.4241475902250075,0.04482239862812589,0,0,0,0,-0.6096385462469086,1,0,-0.8266062607722404,-0.5874223568598589,-0.5515869499637888,0,0
1.2916255261339238,2.9613593159211216,1.899788358566476,1,0,0,0,-1.118238936712031,0,1,1.1362462432876954,0.06256088724510249,1.4835935181227489,1,1
-0.4257017323272888,0.02725333059447637,0.25885693246716635,1,0,0,0,0.791143534754797,1,0,-0.5812496977647484,-0.5874223568598589,-0.6297557470919412,0,0
-0.4409455543542076,-0.6498480506347494,-1.061022692873583,1,1,1,1,-1.1225009511572694,0,1,0.4001765542652195,1.3625273754550251,1.6873907392068603,1,1
0.09798617056348895,-0.19844712981526558,0.43721904399969996,1,0,0,0,1.950411463859657,1,0,-0.5812496977647484,-0.5874223568598589,-0.8056355406302839,0,0
-0.4406742826307824,-0.4241475902250075,-0.3832466690499551,0,0,0,0,1.6179743371310575,1,0,-0.5812496977647484,-0.5874223568598589,-0.760967656557054,0,0
-0.4300497351822756,-0.4241475902250075,-0.3475742467434483,0,0,0,0,-0.5613357158675395,1,0,-0.8266062607722404,-0.5874223568598589,-0.5962548340370187,0,0
0.9639166235805819,0.7043547118237021,1.8284435139534625,1,1,1,0,-1.1068735648580619,0,1,1.8723159323101712,2.0125106195599867,1.4500926050678264,1,1
-0.4414026138390091,-0.4241475902250075,-0.3475742467434483,0,0,0,0,-0.13513427134369396,1,0,-0.5812496977647484,-0.5874223568598589,-0.6800071166743248,0,0
-0.4363108710708108,-0.6498480506347494,-0.4189190913564617,0,0,0,0,-0.21042985987624,1,0,-0.33589313475725646,-0.5874223568598589,-0.504127323135982,0,0
-0.41819445422734625,-0.6498480506347494,-0.3475742467434483,0,0,0,0,0.1575240538960133,1,0,-0.5812496977647484,-0.5874223568598589,-0.7693428848207846,0,0
-0.423943667789765,-0.19844712981526558,0.009149976321619119,1,0,1,0,-0.5698597447580164,1,0,-0.5812496977647484,-0.5874223568598589,-0.7721346275753616,0,0
-0.4416816389872355,-0.6498480506347494,-1.0253502705670765,1,1,1,1,-1.1139769222667926,0,1,0.8908896802802034,2.0125106195599867,1.4110082065037504,1,1
-0.42722493679456786,-0.6498480506347494,0.04482239862812589,0,0,0,0,0.6774898162151048,1,0,-0.8266062607722404,-0.5874223568598589,-0.6967575732017861,0,0
-0.4004074107210073,-0.6498480506347494,-0.0978672905979012,0,0,0,0,1.2429170659500732,1,0,-0.33589313475725646,-0.5874223568598589,-0.4650429245719059,0,0
-0.4346648876867427,-0.4241475902250075,-0.6329536251955021,0,0,0,0,-0.0839900980008325,1,0,-0.33589313475725646,-0.5874223568598589,-0.5236695224180201,0,0
-0.4409455543542076,-0.4241475902250075,-1.0253502705670765,1,1,1,1,-1.1125562507850464,0,1,1.8723159323101712,2.0125106195599867,1.436133891294942,1,1
1.7116045021850481,1.60715655346267,1.5787365578079158,1,1,1,0,-1.1068735648580619,0,1,2.853742184340139,2.6624938636649476,1.5059274601593637,1,1
1.813168282114823,1.60715655346267,1.685753824727436,1,1,0,0,-1.1310249800477463,0,1,1.3816028062951873,2.6624938636649476,1.7962687066353582,1,1
-0.43317848745111515,-0.6498480506347494,-0.3832466690499551,0,0,0,0,0.2569710576182439,1,0,-0.8266062607722404,-0.5874223568598589,-0.7665511420662078,0,0
-0.4418288559138411,-0.6498480506347494,-0.8469881590345426,1,0,1,0,-1.1153975937485388,0,1,1.3816028062951873,0.7125441313500638,1.692974224716014,1,1
-0.4403669918326477,-0.6498480506347494,-0.7399708921150225,0,0,0,0,-0.8980348570413774,1,0,-0.5812496977647484,-0.5874223568598589,-0.4678346673264827,0,0
3.5778297082644377,3.1870597763308637,2.18516773701853,0,1,0,1,-1.1139769222667926,0,1,1.3816028062951873,0.06256088724510249,1.5059274601593637,1,1
-0.4334153104137146,-0.4241475902250075,-0.13353971290440778,1,1,1,0,0.6007735562008126,1,0,-0.5812496977647484,-0.5874223568598589,-0.6381309753556718,0,0
-0.42827439719203014,-0.4241475902250075,-0.2405569798239281,0,0,0,0,-0.4022205099119705,0,0,-0.33589313475725646,-0.5874223568598589,-0.632547489846518,0,0
-0.4017589602518642,-0.19844712981526558,-0.4545915136629685,0,0,0,0,-0.19054045913179388,1,0,-0.8266062607722404,-0.5874223568598589,-0.7107162869746704,0,0
-0.38621422682696355,-0.19844712981526558,0.009149976321619119,0,0,0,0,1.47306584599295,1,0,-0.8266062607722404,-0.5874223568598589,-0.45108421079902156,0,0
-0.14213592336124706,-0.4241475902250075,-0.16921213521091455,1,0,0,0,1.6350223949120113,1,0,-0.5812496977647484,-0.5874223568598589,-0.5850878630187113,0,0
-0.43526415872264523,-0.19844712981526558,-0.31190182443694153,0,0,0,0,0.22855762798332088,1,0,-0.33589313475725646,-0.5874223568598589,-0.5180860369088663,0,0
1.9611583920189324,2.5099583951016378,2.0068056254859963,0,0,1,0,-1.1026115504128233,0,1,1.8723159323101712,0.06256088724510249,1.586888000042093,1,1
-0.4300003684395539,-0.19844712981526558,-0.2405569798239281,0,0,0,0,1.2471790803953118,1,0,-0.8266062607722404,-0.5874223568598589,-0.7051328014655166,0,0
-0.40496524676871587,-0.19844712981526558,-0.525936358275982,0,0,0,0,-0.3638623799048244,1,0,-0.5812496977647484,-0.5874223568598589,-0.802843797875707,0,0
-0.4272889270853324,-0.4241475902250075,0.22318451016065954,1,0,0,0,1.652070452692965,1,0,-0.5812496977647484,-0.5874223568598589,-0.7386337145204391,0,0
-0.37146691842117646,-0.4241475902250075,-0.7042984698085157,0,0,0,0,-0.7446023370127931,1,0,-0.5812496977647484,-0.5874223568598589,-0.6744236311651711,0,0
1.9221205851570786,0.9300551722334441,1.543064135501409,1,1,0,0,-1.0983495359675848,1,1,1.6269593693026794,0.06256088724510249,1.7739347645987436,0,1
0.9781303196997329,2.73565885551138,1.4717192908883954,0,1,0,1,-1.099770207449331,0,0,0.8908896802802034,1.3625273754550251,1.6734320254339758,1,1
2.8938615357134285,3.6384606971503475,1.8284435139534625,0,0,0,0,-1.0784601352231387,1,0,2.6083856213326473,1.3625273754550251,1.7460173370529748,1,1
-0.17216631164104773,0.02725333059447637,0.6155811555322337,1,0,0,0,2.2643798613255566,1,0,-0.5812496977647484,-0.5874223568598589,-0.6297557470919412,0,0
-0.4197325766765213,-0.6498480506347494,-0.7399708921150225,0,0,0,0,-0.17065105838734776,1,0,-0.5812496977647484,-0.5874223568598589,-0.783301598593669,0,0
-0.4409455543542076,-0.6498480506347494,-0.9183330036475561,1,1,1,1,-1.1125562507850464,0,1,0.6455331172727115,1.3625273754550251,1.6371393696244767,1,1
-0.3460864258405218,0.02725333059447637,-0.16921213521091455,0,0,0,0,0.1873581550126825,1,0,-0.5812496977647484,-0.5874223568598589,-0.5376282361909044,0,0
-0.4330055566346624,-0.6498480506347494,-0.13353971290440778,0,0,0,0,-0.9008762000048698,1,0,-0.33589313475725646,-0.5874223568598589,-0.7972603123665533,0,0
-0.4411502840268071,-0.4241475902250075,0.009149976321619119,0,0,0,0,0.5652567691571588,1,0,-0.8266062607722404,-0.5874223568598589,-0.6604649173922867,0,0
-0.395939376998528,-0.4241475902250075,-0.9183330036475561,0,0,0,0,0.9204246395936968,1,0,-0.8266062607722404,-0.5874223568598589,-0.7330502290112852,0,0
-0.07967874967036001,0.02725333059447637,0.6512535778387404,1,1,0,0,-0.528660271787378,1,0,-0.5812496977647484,-0.5874223568598589,-0.7107162869746704,0,0
-0.4331672989646931,-0.6498480506347494,-0.4189190913564617,0,0,0,0,1.5682508352699422,1,0,-0.5812496977647484,-0.5874223568598589,-0.6297557470919412,0,0
-0.2846949064090236,-0.4241475902250075,0.6155811555322337,1,0,0,0,0.12626928129759796,1,0,-0.5812496977647484,-0.5874223568598589,-0.5348364934363277,0,0
1.2689689392739434,2.284257934691896,2.363529848551064,1,0,1,0,-1.0855634926318696,0,0,0.4001765542652195,1.3625273754550251,1.782309992862474,1,1
-0.4142020293224208,-0.4241475902250075,-0.026522445984887653,0,0,0,0,0.2896465016984054,0,0,-0.33589313475725646,-0.5874223568598589,-0.49016860936309764,0,0
-0.4383605232676314,-0.19844712981526558,-0.0978672905979012,0,0,0,0,-0.017218538358763365,1,0,-0.8266062607722404,-0.5874223568598589,-0.7916768268573996,0,0
-0.4019463183271242,-0.4241475902250075,-0.525936358275982,0,0,0,0,-0.7389196510858085,1,0,-0.8266062607722404,-0.5874223568598589,-0.8000520551211302,0,0
-0.43856741212182115,-0.19844712981526558,-0.16921213521091455,0,0,0,0,-0.4604680406635627,1,0,-0.33589313475725646,-0.5874223568598589,-0.6716318884105942,0,0
-0.4416816389872355,-0.6498480506347494,-0.8826605813410494,1,1,1,1,-1.1111355793033002,0,1,1.1362462432876954,0.7125441313500638,1.263045840511176,1,1
-0.43301684326570217,-0.6498480506347494,-0.3832466690499551,0,0,0,0,1.566830163788196,1,0,-0.5812496977647484,-0.5874223568598589,-0.40362458397121476,0,0
-0.4418288559138411,-0.6498480506347494,-0.9896778482605697,1,1,0,1,-1.109714907821554,0,1,1.8723159323101712,2.0125106195599867,1.4333421485403652,1,1
-0.43144859041888184,-0.4241475902250075,-0.026522445984887653,0,0,0,0,-0.5158742284516626,1,0,-0.5812496977647484,-0.5874223568598589,-0.5599621782275194,0,0
-0.37359224011827236,-0.19844712981526558,-0.9540054259540629,0,0,0,0,1.2159243077968964,1,0,-0.33589313475725646,-0.5874223568598589,-0.7749263703299383,0,0
-0.4373086092547257,-0.6498480506347494,-0.8113157367280359,0,0,0,0,1.633601723430265,1,0,-0.8266062607722404,-0.5874223568598589,-0.5404199789454813,0,0
3.034373614613681,2.73565885551138,1.935460780872983,1,0,1,0,-1.0727774492961542,0,0,2.6083856213326473,2.0125106195599867,1.3021302390752525,1,1
-0.42915328224386545,-0.4241475902250075,-0.5972812028889956,0,0,0,0,0.2782811298444362,1,0,-0.8266062607722404,-0.5874223568598589,-0.8642621384763982,0,0
2.5162045798674932,3.4127602367406054,2.0424780477925033,1,0,0,0,-1.1026115504128233,0,1,2.853742184340139,2.0125106195599867,1.6259723986061692,1,1
-0.4262181693058211,-0.6498480506347494,-1.0253502705670765,0,0,0,0,1.5995056078683576,1,0,-0.33589313475725646,-0.5874223568598589,-0.8642621384763982,0,0
-0.4331253912129193,-0.6498480506347494,0.11616724324113924,0,0,0,0,0.11206256648013645,1,0,-0.5812496977647484,-0.5874223568598589,-0.7162997724838241,0,0
3.302723572768859,2.5099583951016378,1.5073917131949022,0,1,0,1,-1.1040322218945695,0,1,0.4001765542652195,2.0125106195599867,1.628764141360746,1,1
-0.4370295841064993,-0.6498480506347494,-0.9896778482605697,1,1,1,0,-1.1068735648580619,0,0,0.4001765542652195,1.3625273754550251,1.246295383983715,1,1
-0.40754301515357955,-0.19844712981526558,0.11616724324113924,0,0,0,0,0.556732740266682,1,0,-0.8266062607722404,-0.5874223568598589,-0.43154201151698346,0,0
-0.4284526278178406,-0.4241475902250075,-0.2405569798239281,0,0,0,0,0.3464733609682515,1,0,-0.33589313475725646,-0.5874223568598589,-0.6437144608648254,0,0
-0.4383075251740534,-0.4241475902250075,-0.8826605813410494,0,0,0,0,1.0184509718341812,1,0,-0.5812496977647484,-0.5874223568598589,-0.41758329774409914,0,0
-0.43954807314224975,-0.19844712981526558,-0.6329536251955021,0,0,0,0,-0.6025351888381779,1,0,-0.8266062607722404,-0.5874223568598589,-0.7414254572750159,0,0
-0.40118903445666515,0.02725333059447637,-0.16921213521091455,0,0,0,0,1.2656478096580117,1,0,-0.5812496977647484,-0.5874223568598589,-0.5795043775095574,0,0
-0.4243277076789701,-0.4241475902250075,-0.2405569798239281,0,0,0,0,0.5112712528508051,1,0,-0.5812496977647484,-0.5874223568598589,-0.5543786927183657,0,0
-0.21381427461161873,-0.4241475902250075,-0.2405569798239281,1,0,1,0,1.7841929004953572,1,0,-0.5812496977647484,-0.5874223568598589,-0.6939658304472092,0,0
-0.4339447024817883,-0.6498480506347494,-0.8113157367280359,0,0,0,0,-0.15076165764290164,1,0,-0.33589313475725646,-0.5874223568598589,-0.4064163267257916,0,0
-0.40260791119528966,-0.6498480506347494,-0.3475742467434483,0,0,0,0,-0.5968525029111933,1,0,-0.33589313475725646,-0.5874223568598589,-0.8168025116485913,0,0
-0.39743490468360515,-0.6498480506347494,-0.2405569798239281,0,0,0,0,1.3849842141246884,1,0,-0.8266062607722404,-0.5874223568598589,-0.45945943906275216,0,0
-0.4409455543542076,-0.6498480506347494,-0.6686260475020089,1,1,1,0,-1.128183637084254,0,1,1.3816028062951873,1.3625273754550251,1.592471485551247,1,1
-0.2922206356971007,0.02725333059447637,0.9009605339842874,1,0,1,0,0.8053502495722585,1,0,-0.5812496977647484,-0.5874223568598589,-0.8056355406302839,0,0
-0.4414362774428929,-0.6498480506347494,-0.9183330036475561,1,1,1,1,-1.1296043085660001,0,1,0.4001765542652195,0.7125441313500638,1.6259723986061692,1,1
-0.198793240866963,-0.4241475902250075,0.7582708447582607,1,0,0,0,0.78261950586432,1,0,-0.5812496977647484,-0.5874223568598589,-0.7302584862567084,0,0
