step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,orig_balance_error,dest_balance_error,drain_ratio,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
-1.7138139761124678,-0.14673822065569134,-0.5813940895396169,-0.6350341566567246,0.7769165074056611,0.2983722124636672,0,0.010226184089232036,-0.1141062942659349,0.7834781128482626,True,False,False,False
-1.7138139761124678,-0.12726408270294526,-0.5503653259802019,-0.612006053252376,2.225171679777304,1.0125064088841838,0,0.010226184089232036,-0.11410629426593502,0.5504086695030898,False,False,False,True
-1.7138139761124678,-0.17633303618642193,0.2284767807749687,0.4707938552595152,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11246609055660477,-1.1762671256296555,False,False,True,False
-1.7138139761124678,-0.1663423677524597,0.9686721180978988,1.4467244415940024,-0.8736869522357338,-0.5271862027592678,0,0.010226184089235556,-0.100282521662703,-1.1633806639668782,False,False,True,False
-1.7138139761124678,-0.1696959654954968,0.5433234384735941,0.8836714112314,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10437221690329679,-1.1640092178413213,False,False,True,False
-1.7138139761124678,-0.16666813267383987,-0.6038632230497372,-0.6462404376249333,0.13387271684207494,-0.03373946519916686,0,0.010226184089232036,-0.11410629426593502,0.6334778545733765,False,False,False,False
-1.7091665756707912,-0.05149056834086445,-0.5139832885108135,-0.6346865174432489,2.422864847097502,1.2073642124046595,0,0.010226184089232036,-0.11410629426593502,1.6354953959987897,False,False,False,True
-1.7091665756707912,-0.17564692628594797,1.4260002883308425,2.064225906653113,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11162938305335139,-1.1776479970043507,False,False,True,False
-1.7091665756707912,-0.11605398489471426,-0.5250892117940175,-0.588880106679972,-0.5123553895660188,-0.2734132165001613,0,0.010226184089232036,-0.11410629426593502,0.35942555952389144,False,False,False,False
-1.7091665756707912,-0.1011893092702986,-0.5578064536186449,-0.6463813178590802,-0.8049073106096352,-0.3926344909159106,0,0.010226184089232036,-0.11410629426593502,1.7702091997433465,True,False,False,False
-1.7091665756707912,-0.1485484050502579,-0.5811061981099201,-0.6329521515354739,1.0460817696811324,0.4238664130590851,0,0.01022618408923198,-0.11410629426593502,0.6541584674776556,False,True,False,False
-1.7091665756707912,-0.09329667081860989,-0.5003024554914209,-0.5772421319048049,0.05409968802867038,0.026069717984082436,0,0.010226184089232036,-0.11410629426593509,0.4837945034709695,True,False,False,False
-1.7091665756707912,-0.1763060251542164,0.6289485647302645,1.0038540199945851,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11243315074142153,-1.177400687328961,False,False,True,False
-1.7091665756707912,-0.10416408470726607,-0.47999509731437917,-0.5400115181332509,-0.6856937712644253,-0.3399470698418933,0,0.010226184089232256,-0.11410629426593502,0.05614878693176097,True,False,False,False
-1.7091665756707912,-0.16964661841742895,-0.47812691578530914,-0.476072156856821,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10431203839478895,-1.0467131509806804,False,False,True,False
-1.7091665756707912,-0.15457015849105,-0.5911806194270454,-0.6407114977782404,0.06321983814383987,-0.05120093640825964,0,0.010226184089232036,-0.11410629426593502,0.8226467987311066,False,False,False,True
-1.7091665756707912,-0.1730189161058391,-0.06888576949984362,0.07185139487523916,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10842453812281726,-1.1602699640919203,False,False,True,False
-1.704519175229115,-0.06882474984651242,-0.43205555036859355,-0.5093615363962722,-0.30527898287826416,-0.11211205469625118,0,0.010226184089232036,-0.11410629426593502,0.17834039278426805,False,False,False,True
-1.704519175229115,-0.16654480208173647,-0.5989086968186933,-0.6397609914431582,0.6016264817986359,0.1886973527006249,0,0.010226184089232036,-0.11410629426593502,0.17655547038148772,False,False,False,False
-1.704519175229115,-0.14506316562828495,-0.5362097833782055,-0.5764593169210949,1.0467732888623087,0.4288366839369055,0,0.010226184089232036,-0.11410629426593502,-0.25438181904735246,False,False,False,True
-1.704519175229115,-0.1771854420296779,0.17969710145238849,0.40666103610347093,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.1135055951088297,-1.178520549591329,False,False,True,False
-1.704519175229115,-0.15138975786111114,-0.5777479704786106,-0.6258153803264559,-0.8584057301737482,-0.4849137979196237,0,0.01022618408923198,-0.11410629426593502,0.33697679804209507,True,False,False,False
-1.704519175229115,-0.17396816095191994,1.5895288459265353,2.280330475414697,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10958213734211396,-1.1760547294908645,False,False,True,False
-1.704519175229115,-0.1671459459605749,-0.6009077713801276,-0.6418578993672303,0.39298921753051197,0.08875411175049457,0,0.010226184089232036,-0.11410629426593495,0.2538729194443054,False,False,False,False
-1.704519175229115,-0.17012079560367477,-0.32583773795785687,-0.27290837424975195,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232475,-0.10489029504045075,-1.119942407665704,False,False,True,False
-1.704519175229115,-0.16702409949112015,-0.5955878746702536,-0.6348906997697533,0.45859431816970125,0.12009136722067494,0,0.010226184089232036,-0.11410629426593502,-0.07464927286454907,False,False,False,False
-1.704519175229115,-0.12410535026367682,-0.5264630654802372,-0.5831530431228749,0.9822336477013648,0.4260797707815791,0,0.010226184089232036,-0.11410629426593502,0.17839847021888616,True,False,False,False
-1.704519175229115,-0.16310304745336918,-0.21687148575963144,-0.1344444833378563,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.0963321871786537,-1.0956598897458003,False,False,True,False
-1.6998717747874386,-0.0878437815890479,-0.4015815912089486,-0.4509477722817903,2.467866627675819,1.1803332007298992,0,0.010226184089232475,-0.11410629426593476,-0.21686651380653182,False,False,False,True
-1.6998717747874386,-0.14883461810305132,-0.5699256731224189,-0.6178006668970275,0.6264067856895059,0.22405929025201807,0,0.010226184089232036,-0.11410629426593502,0.21329976005035992,True,False,False,False
-1.6998717747874386,-0.15752756969302814,1.991228157504293,2.79962121637483,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.08953292065724523,-1.1620390534892338,False,False,True,False
-1.6998717747874386,-0.1753060233135515,0.4830082221260927,0.8086479858977491,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11121365362765963,-1.1749554732037986,False,False,True,False
-1.6998717747874386,-0.1676552226474614,-0.5154662720393642,-0.5276450470014793,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10188354147100484,-0.953091874117768,False,False,True,False
-1.6998717747874386,-0.1540664472640959,-0.5775424234265882,-0.6230298097056569,3.0402683542772366,1.364137755109596,0,0.010226184089232036,-0.11410629426593476,0.17559058282454762,False,False,False,True
-1.6998717747874386,-0.17019789577527247,-0.610879759221086,-0.6522679249734836,0.4939917812181787,0.13268505245810144,0,0.010226184089232036,-0.11410629426593502,1.275455736964395,True,False,False,False
-1.6998717747874386,-0.15916515062355593,-0.5926056375359878,-0.6382961991322111,0.6672442689551338,0.22970663354262666,0,0.010226184089232036,-0.11410629426593502,0.5146527256171091,True,False,False,False
-1.6998717747874386,-0.17181781564628126,-0.6091954138693656,-0.6485055940145015,1.0243508054096324,0.38254967749862107,0,0.010226184089232036,-0.11410629426593502,0.3734360959064415,False,False,False,False
-1.6998717747874386,-0.17626313400967022,1.7362262964301391,2.4777596037847274,-0.8736869522357338,-0.5271862027592678,0,0.010226184089228514,-0.11238084521071848,-1.178558896014894,False,False,True,False
-1.6998717747874386,-0.09945236632844323,-0.5382827795442485,-0.622022547369176,-0.40921920323784483,-0.20229363304227288,0,0.010226184089232036,-0.11410629426593502,1.0977663933550226,False,False,False,False
-1.6998717747874386,-0.16559622509084757,0.48797624572018605,0.8061489112152994,-0.8736869522357338,-0.5271862027592678,0,0.010226184089233797,-0.0993726045152649,-1.154612427665187,False,False,True,False
-1.6998717747874386,-0.14724861043456436,-0.5713691585536734,-0.6212105535332131,0.0908223721966831,-0.02833355934899636,0,0.010226184089232036,-0.11410629426593502,0.3354634749900023,True,False,False,False
-1.6952243743457622,-0.1522808250993646,-0.5659643540134528,-0.609293464581842,1.548861969048812,0.6578123748654118,0,0.010226184089232036,-0.11410629426593502,-0.04665442890293492,False,False,False,True
-1.6952243743457622,-0.12114920056594997,-0.5058304103906287,-0.5584622326149715,0.07795034056920742,0.00030914359824246214,0,0.010226184089232036,-0.11410629426593502,-0.010418731535855121,False,True,False,False
-1.6952243743457622,-0.17404592897870955,-0.6113963210922156,-0.649344329328424,0.14036259836045187,-0.04048133147497914,0,0.010226184089232036,-0.11410629426593502,0.1063396667493423,True,False,False,False
-1.6952243743457622,-0.1521336743387503,0.20905622027642765,0.422232236595206,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.08295509294834605,-1.108306078006802,False,False,True,False
-1.6952243743457622,-0.1769641593427632,-0.6172320472581699,-0.6543738860020731,0.7350930113767377,0.23824292454460977,0,0.010226184089232036,-0.11410629426593502,1.1390119688120102,True,False,False,False
-1.6952243743457622,-0.16548046352425233,-0.19471122213883152,-0.10271488406752151,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.0992314338787653,-1.113103076091567,False,False,True,False
-1.6952243743457622,-0.17565241753974797,1.4240098981192775,2.061581564462789,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11163607960918535,-1.1776519880602312,False,False,True,False
-1.6952243743457622,5.850303835974936,4.334390053484848,0.2806150101013004,0.9814695450031267,8.382477769793011,1,0.010226184089232036,-0.11410629426593502,1.643439317553739,True,False,False,False
-1.6905769739040857,-0.16374114598615913,-0.560806059452649,-0.5916720144739332,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.09711034506535886,-0.6141902930892238,False,False,True,False
-1.6905769739040857,-0.17322231511483752,1.3037771144806303,1.8992538989603056,-0.8736869522357338,-0.5271862027592678,0,0.010226184089235556,-0.10867258217066687,-1.174574815467946,False,False,True,False
-1.6905769739040857,-0.13839426050654613,-0.572964201584752,-0.6316432119007604,-0.6600788609151913,-0.3733630789437461,0,0.010226184089232036,-0.11410629426593503,0.8457916492327101,True,False,False,False
-1.6905769739040857,-0.13753940586091987,-0.5859534255362558,-0.6497359805577084,-0.7786037927389351,-0.42854660539359085,0,0.01022618408923198,-0.11410629426593502,1.7302364661178096,True,False,False,False
-1.6905769739040857,-0.17365760828768853,-0.6121623226029589,-0.6507284097306335,0.2163502615748826,-0.0038554792998595827,0,0.010226184089232036,-0.11410629426593502,0.4324316159382266,True,False,False,False
-1.6905769739040857,-0.14949512688783598,-0.5901023998438996,-0.6440389315240503,3.269846899108311,1.4793196220333156,0,0.010226184089232036,-0.11410629426593476,1.1678847143430044,False,False,False,True
-1.6905769739040857,-0.1373955201701326,1.3467968202794878,1.9228974045540534,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.06498198955999895,-1.1323953738805417,False,False,True,False
-1.6905769739040857,0.02128835754688932,-0.13597007036278516,-0.19979647711535878,-0.7737375774603906,-0.21470626490643585,0,0.010226184089232036,-0.11410629426593502,-0.2223981319794959,False,False,False,True
-1.6905769739040857,-0.11854219072131963,-0.5586459582111116,-0.6312138858288298,-0.8281126145729722,-0.426772143976044,0,0.010226184089232145,-0.11410629426593502,1.1332001488826537,True,False,False,False
-1.6905769739040857,-0.1003413557949886,-0.447109452343796,-0.4998234640335944,2.42550010711094,1.1435566354574946,0,0.010226184089232256,-0.11410629426593528,-0.12989371759321702,False,False,False,True
-1.6905769739040857,-0.15759353894476097,-0.5710248188498276,-0.6110439171599521,1.726088664314518,0.7349534654082185,0,0.010226184089232036,-0.1141062942659349,-0.18706510380258226,False,False,False,True
-1.6905769739040857,-0.16606142333506899,0.4783444123542212,0.793764124956696,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.09993991138719821,-1.1553740766530374,False,False,True,False
-1.6859295734624093,-0.14620260079179115,0.8183544969521753,1.227729773674074,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.07572217918969008,-1.1291211784937156,False,False,True,False
-1.6859295734624093,-0.08590321701979686,-0.5334297974282404,-0.6282778247552422,0.5721434315243803,0.28208630341340035,0,0.010226184089232036,-0.11410629426593502,1.338839505795291,False,False,False,False
-1.6859295734624093,-0.17554882577887174,-0.6134653936062094,-0.6506881582351629,1.8889396636881146,0.7884258793555066,0,0.010226184089232036,-0.11410629426593528,-0.07770654670585488,False,False,False,True
-1.6859295734624093,-0.1565686780497311,-0.585037802094033,-0.6306590001611667,-0.5884202117627704,-0.36351632520733407,0,0.010226184089232036,-0.11410629426593502,0.30796410424384085,False,False,False,False
-1.6859295734624093,-0.054357225442877286,-0.5127621433623523,-0.6303707632411795,0.6211720374819253,0.34739745351604073,0,0.010226184089232036,-0.11410629426593516,1.5395918688188321,False,False,False,False
-1.6859295734624093,-0.16436633265190576,-0.6064213918705155,-0.6518058684467586,-0.6526842851297118,-0.4044390324931248,0,0.010226184089232064,-0.11410629426593502,1.499293488222252,False,True,False,False
-1.6859295734624093,-0.1755365817670203,1.225184219003506,1.796807296896809,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11149481847868799,-1.1772579901751836,False,False,True,False
-1.6859295734624093,5.440640422380375,2.9621171282027126,-0.6546544626028531,-0.18611182211272417,-0.5271862027592678,1,4.413320686895057,7.03658063629288,2.4602454650339656,True,False,False,False
-1.6859295734624093,-0.173514019421431,-0.6144815671716156,-0.6539504096284461,0.19053569455980518,-0.015931106795666457,0,0.010226184089232036,-0.11410629426593502,1.6079380241837045,True,False,False,False
-1.6859295734624093,-0.006240707669176062,-0.43522675058555343,-0.5723152931477978,-0.39292971501335044,-0.07041305142411518,0,0.010226184089232036,-0.11410629426593502,0.9964044392277409,True,False,False,False
-1.6859295734624093,-0.12721659077818825,-0.5699406353155669,-0.6381081731153072,-0.791651979778879,-0.4209989923097997,0,0.010226184089232036,-0.11410629426593503,1.2582973779217408,False,True,False,False
-1.681282173020733,-0.13232738973723487,-0.5659780083225844,-0.6280370818143397,0.6622971511317841,0.26309852854891397,0,0.010226184089231925,-0.11410629426593502,0.8442589816767819,True,False,False,False
-1.681282173020733,-0.11566662888341488,-0.542967201568219,-0.6130417980484546,0.036652815069365303,-0.01201335689233084,0,0.010226184089231925,-0.11410629426593502,0.7384588358533676,True,False,False,False
-1.681282173020733,-0.08660424235288984,-0.44093038046584826,-0.5044899215768225,-0.6803708413627642,-0.31403133508704484,0,0.010226184089232036,-0.11410629426593502,0.0134604757562223,False,True,False,False
-1.681282173020733,-0.11836431862187813,-0.5666747442958174,-0.6420682795883661,0.5741772258319661,0.2398208165519923,0,0.010226184089232036,-0.1141062942659349,1.5034731842090656,True,False,False,False
-1.681282173020733,-0.16200264471552267,-0.5882328581154525,-0.6298125348887714,-0.6579889131703374,-0.40381176952363607,0,0.01022618408923198,-0.11410629426593502,0.043753839699396724,False,True,False,False
-1.681282173020733,-0.168147357717756,-0.5997585598525701,-0.639388351733361,0.9605421988116459,0.3571167187963884,0,0.010226184089232036,-0.11410629426593502,0.03555728862878956,False,False,False,True
-1.681282173020733,-0.17594887103881715,-0.6152364778258995,-0.652670300649658,0.9202610505263629,0.3275853521305987,0,0.010226184089232036,-0.11410629426593502,0.3002923972282648,True,False,False,False
-1.681282173020733,-0.10727465736658562,-0.4355253143488243,-0.47789670561344433,1.146440232645761,0.526524565153823,0,0.010226184089232036,-0.1141062942659349,-0.2847356183159058,False,False,False,True
-1.681282173020733,-0.17718009918814276,-0.4424733173977122,-0.4215422442196536,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11349907954099124,-1.173370932128628,False,False,True,False
-1.6766347725790567,-0.16483538961501368,-0.5947921580346571,-0.6358854966777062,1.9955475882693336,0.8533532793225672,0,0.010226184089232036,-0.11410629426593502,0.1066321592727607,False,False,False,True
-1.6766347725790567,-0.04606765838880536,-0.3228926970450182,-0.38540663825913557,1.1416809168737199,0.6057789003912221,0,0.010226184089232036,-0.11410629426593502,-0.14529011082786733,False,False,False,True
-1.6766347725790567,-0.1667487205336619,1.063571188338278,1.573430090719178,-0.8736869522357338,-0.5271862027592678,0,0.010226184089235556,-0.1007780667944157,-1.164876495516408,False,False,True,False
-1.6766347725790567,-0.17701313539016889,1.5456395018874731,2.224765026899248,-0.8736869522357338,-0.5271862027592678,0,0.010226184089228514,-0.11329546804603989,-1.1792401686839538,False,False,True,False
-1.6766347725790567,-0.12926000504699123,-0.5244568237143927,-0.5756450249893699,-0.7179855332805708,-0.3887147644473647,0,0.010226184089232036,-0.11410629426593502,0.021355677315603068,True,False,False,False
-1.6766347725790567,-0.1503593315061488,-0.5894073902775682,-0.6423027549953718,1.1439788403121607,0.46797445400953486,0,0.010226184089232036,-0.11410629426593502,1.0404661403521187,False,False,False,False
-1.6766347725790567,-0.17117029293467234,0.44317650977496603,0.7517450456487229,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10617015165071601,-1.165727304530308,False,False,True,False
-1.6766347725790567,-0.17731797418220296,0.5885984071550244,0.9510918304733768,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11366721738882217,-1.179260801908202,False,False,True,False
-1.6766347725790567,-0.11023325586668273,-0.5277846038057997,-0.5979305649054789,0.907810377654094,0.4091894280900024,0,0.010226184089232036,-0.11410629426593502,0.5551951253409062,False,False,False,False
-1.6766347725790567,-0.15779597327403774,-0.5899860504817979,-0.6360940662779385,0.48517007622330643,0.14501002365518761,0,0.010226184089232036,-0.11410629426593502,0.4694721744952998,True,False,False,False
-1.6766347725790567,-0.17571022411691317,0.46678465331731567,0.7874314087073717,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11170657443343739,-1.1757450687651838,False,False,True,False
-1.6719873721373804,-0.1687347734620943,-0.6070408580560578,-0.6485308730678851,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10320004815036134,0.7223050600297499,False,False,True,False
-1.6719873721373804,-0.1372583130312643,-0.5541684957539011,-0.6076894633791204,-0.24019714908413933,-0.17232603843456992,0,0.010226184089232036,-0.11410629426593502,0.29010474865220415,True,False,False,False
-1.6719873721373804,-0.14311903916467714,-0.06857245280486743,0.044208715180475075,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.07196179160693096,-1.0340371202624281,False,False,True,False
-1.6719873721373804,-0.1571215137363557,-0.5872179401187021,-0.6330422647450568,0.41525904682409553,0.1126871539428911,0,0.01022618408923198,-0.11410629426593495,0.37179864292143666,True,False,False,False
-1.6719873721373804,-0.1727060630515023,1.104637961723801,1.6336865794385838,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10804301542827732,-1.1732579020728018,False,False,True,False
-1.6719873721373804,-0.17676907142059728,-0.6163321184241441,-0.6533590329856506,-0.4125068830020654,-0.3068268537237618,0,0.010226184089232036,-0.11410629426593502,0.12637235788210033,True,False,False,False
-1.6719873721373804,-0.15607439100159598,0.1532231747685959,0.35160862005710714,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.0877607766991865,-1.1149719855967224,False,False,True,False
-1.6719873721373804,-0.15345773435974935,-0.5993074444976227,-0.6525734324313197,-0.5322836205255083,-0.33269752279181547,0,0.010226184089232036,-0.11410629426593502,1.8342613762064277,True,False,False,False
-1.6719873721373804,-0.17007352629731506,1.2601457374849685,1.8382192610879793,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10483265036388008,-1.1705608872778004,False,False,True,False
-1.6719873721373804,-0.15999959858276316,-0.5826431187753085,-0.6242515609799393,-0.07670038518195497,-0.12492079022855826,0,0.010226184089232091,-0.11410629426593509,-0.0183932049261672,False,False,False,True
-1.6719873721373804,-0.13166992340387995,-0.5410365031831637,-0.5954533569524023,2.3811879739325574,1.0807762794501223,0,0.010226184089232145,-0.11410629426593502,0.20764340059964492,False,False,False,True
-1.6673399716957038,-0.17237911083200322,0.926549463788231,1.396318357343131,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.10764429887416373,-1.1719948937255993,False,False,True,False
-1.6673399716957038,-0.137422160171676,-0.5612517863254487,-0.6169645778751948,0.22934187922617072,0.050576655885289576,0,0.010226184089231925,-0.11410629426593502,0.4670676389622751,False,True,False,False
-1.6673399716957038,-0.176789255488619,1.829280256215498,2.6021215434288285,-0.8736869522357338,-0.5271862027592678,0,0.010226184089232036,-0.11302244765480958,-1.1791105848041532,False,False,True,False
-1.6673399716957038,-0.17631003228536776,-0.6160011714526263,-0.6533492834884778,1.0421067302496074,0.38500437383329267,0,0.010226184089232036,-0.11410629426593502,0.45155335925078305,True,False,False,False
